id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url
126,Gelatina y otros postres,Tiramisú Hacendado,2 ud. x 90 g,1.35,,https://prod-mercadona.imgix.net/images/ebb5a787c26ebaa2a88e2462fcd72edd.jpg?fit=crop&h=300&w=300,
127,Gelatina y otros postres,"Yogur azucarado YogoMix Hacendado variado de copos maíz, bolitas y disquitos chocolateados",6 ud. x 150 g,3.15,,https://prod-mercadona.imgix.net/images/81e8bac027bac4d0344a56863d459bc8.jpg?fit=crop&h=300&w=300,
128,Gelatina y otros postres,Yogur azucarado YogoMix Bolitas Hacendado con bolitas chocolateadas,2 ud. x 150 g,1.3,,https://prod-mercadona.imgix.net/images/4affa6b88aeec2fd7bfadf0b2ebe0d7a.jpg?fit=crop&h=300&w=300,
129,Gelatina y otros postres,Panna Cotta con caramelo Hacendado,4 ud. x 100 g,1.15,,https://prod-mercadona.imgix.net/images/6f459214f60aee6b530dcdb503f64ec5.jpg?fit=crop&h=300&w=300,
130,Gelatina y otros postres,Cuajada Hacendado,4 ud. x 125 g,1.2,,https://prod-mercadona.imgix.net/images/438f2b04a0dfd0fe779ebd1f2be96fbf.jpg?fit=crop&h=300&w=300,
131,Gelatina y otros postres,Tarta de queso Hacendado,Tarrina 180 g,1.9,,https://prod-mercadona.imgix.net/images/d43749fd94bc72de6e831813abac534a.jpg?fit=crop&h=300&w=300,
132,Gelatina y otros postres,Coulant de chocolate Hacendado,Caja 2 ud. (180 g),2.2,,https://prod-mercadona.imgix.net/images/5613c211c64422781a7d7bbba6219a7a.jpg?fit=crop&h=300&w=300,
133,Gelatina y otros postres,Crema catalana Hacendado,4 ud. x 100 g,2.6,,https://prod-mercadona.imgix.net/images/7d8095c53fb0b2a41d131ae666fa7383.jpg?fit=crop&h=300&w=300,
134,Gelatina y otros postres,"Natillas con chocolate +Proteínas Hacendado 1,3 g m.g 10 g proteínas",4 ud. x 120 g,1.75,,https://prod-mercadona.imgix.net/images/a771655436d3ee8093d88e5e68b8a851.jpg?fit=crop&h=300&w=300,
135,Gelatina y otros postres,Natillas sabor vainilla +Proteínas Hacendado 12 g proteínas,4 ud. x 120 g,1.75,,https://prod-mercadona.imgix.net/images/403d8051a4c86676bfd5d8784a6cd76f.jpg?fit=crop&h=300&w=300,
136,Gelatina y otros postres,Yogur azucarado YogoMix Discos Hacendado con disquitos chocolateados,2 ud. x 150 g,1.3,,https://prod-mercadona.imgix.net/images/b3e44526c575ebd7930296cbb20800ad.jpg?fit=crop&h=300&w=300,
137,Gelatina y otros postres,"Copa de chocolate y nata +Proteínas Hacendado 12,5 g proteínas",4 ud. x 125 g,2.9,,https://prod-mercadona.imgix.net/images/296934a64c1c227dca8f7c9b0293a3c1.jpg?fit=crop&h=300&w=300,
138,Gelatina y otros postres,Pudding sabor café +Proteínas Hacendado 12 g proteínas,4 ud. x 120 g,1.9,,https://prod-mercadona.imgix.net/images/2e7f9fdf6dc5889f6eaeba2c665bdfa1.jpg?fit=crop&h=300&w=300,
139,Gelatina y otros postres,Postre lácteo Carrot Cake Hacendado con zanahoria,2 ud. x 90 g,1.7,,https://prod-mercadona.imgix.net/images/5c4b329516c26e30eaa2db6c1313c209.jpg?fit=crop&h=300&w=300,
140,Gelatina y otros postres,Mousse sabor chocolate +Proteínas Hacendado 10 g proteínas,4 ud. x 100 g,2.5,,https://prod-mercadona.imgix.net/images/8f4d3d9f525b07eaaff0e6b7e314d31d.jpg?fit=crop&h=300&w=300,
141,"Aceite, vinagre y sal","Aceite de oliva 0,4º Hacendado",Garrafa 5 L,18.95,"18,95 €",https://prod-mercadona.imgix.net/images/c1788076223b499bd260c6a03d89b087.jpg?fit=crop&h=300&w=300,
142,"Aceite, vinagre y sal","Aceite de oliva 0,4º Hacendado",Botella 1 L,4.2,"4,20 €",https://prod-mercadona.imgix.net/images/65c2349950feb1958362e06217003b10.jpg?fit=crop&h=300&w=300,
143,"Aceite, vinagre y sal",Aceite de oliva virgen extra Hacendado,Garrafa 3 L,14.95,"14,95 €",https://prod-mercadona.imgix.net/images/c6fc6d59f74c02f6391d65bae3b019a5.jpg?fit=crop&h=300&w=300,
144,"Aceite, vinagre y sal",Aceite de oliva virgen extra Hacendado,Botella 1 L,5.25,"5,25 €",https://prod-mercadona.imgix.net/images/bd24852bbc69423ae3bfed7fa04d4f28.jpg?fit=crop&h=300&w=300,
145,"Aceite, vinagre y sal",Aceite de oliva virgen extra Hacendado Gran Selección,Botella 750 ml,5.95,"5,95 €",https://prod-mercadona.imgix.net/images/ca971ebf519d62b535e1d0ad05ebd394.jpg?fit=crop&h=300&w=300,
146,"Aceite, vinagre y sal",Aceite de oliva 1º Hacendado,Garrafa 5 L,18.95,"18,95 €",https://prod-mercadona.imgix.net/images/9d3accbd38120190f64f6f4b07781e13.jpg?fit=crop&h=300&w=300,
147,"Aceite, vinagre y sal",Aceite de oliva 1º Hacendado,Botella 1 L,4.2,"4,20 €",https://prod-mercadona.imgix.net/images/fe860edbcbb7504d90ad34af0b93b6d7.jpg?fit=crop&h=300&w=300,
148,"Aceite, vinagre y sal",Aceite de oliva virgen Hacendado,Garrafa 3 L,12.7,"12,70 €",https://prod-mercadona.imgix.net/images/01d37a541419ec68db44bc2bf072e317.jpg?fit=crop&h=300&w=300,
149,"Aceite, vinagre y sal",Aceite de oliva virgen Hacendado,Botella 1 L,4.65,"4,65 €",https://prod-mercadona.imgix.net/images/a6b5607809fdd257ffd5e778791bdc6a.jpg?fit=crop&h=300&w=300,
150,"Aceite, vinagre y sal",Aceite de oliva virgen extra Hacendado,Spray 200 ml,2.8,,https://prod-mercadona.imgix.net/images/3828beeb31145e948b4c611621162bfd.jpg?fit=crop&h=300&w=300,
151,"Aceite, vinagre y sal",Aceite de oliva virgen extra Picual Casa Juncal,Botella 500 ml,5.45,"5,45 €",https://prod-mercadona.imgix.net/images/218712ed55645f7f5a0eb8f40d96aea0.jpg?fit=crop&h=300&w=300,
152,"Aceite, vinagre y sal","Aceite de girasol refinado 0,2º Hacendado",Garrafa 5 L,8.7,,https://prod-mercadona.imgix.net/images/e6398afba1d032d2e1c0489fd727d2f6.jpg?fit=crop&h=300&w=300,
153,"Aceite, vinagre y sal","Aceite de girasol refinado 0,2º Hacendado",Botella 1 L,1.8,,https://prod-mercadona.imgix.net/images/fc8cd01eaf02732b8e28d5136850204d.jpg?fit=crop&h=300&w=300,
154,"Aceite, vinagre y sal",Aceite de coco virgen Hacendado,Bote 450 ml,5.45,,https://prod-mercadona.imgix.net/images/2fe6ba84f4e3783e1e57c42903035bd3.jpg?fit=crop&h=300&w=300,
155,"Aceite, vinagre y sal",Vinagre de vino blanco Hacendado,Botella 1 L,0.65,"0,65 €",https://prod-mercadona.imgix.net/images/44c1552cc9f3945d63d01565d313846c.jpg?fit=crop&h=300&w=300,
156,"Aceite, vinagre y sal",Vinagre de manzana Hacendado,Botella 1 L,0.9,,https://prod-mercadona.imgix.net/images/6803f40bdcd3d9b3be574bcee41399f4.jpg?fit=crop&h=300&w=300,
157,"Aceite, vinagre y sal",Limón exprimido Hacendado,Botella 280 ml,1.05,,https://prod-mercadona.imgix.net/images/1910ee61299100e2bca29c2b39fab7a5.jpg?fit=crop&h=300&w=300,
158,"Aceite, vinagre y sal",Crema de vinagre balsámico de Módena Hacendado,Botella 250 g,1.75,,https://prod-mercadona.imgix.net/images/f38299e92edeb2b5c78eeb642f7e3752.jpg?fit=crop&h=300&w=300,
159,"Aceite, vinagre y sal",Vinagre de Jerez reserva Hacendado,Botella 250 ml,2.0,,https://prod-mercadona.imgix.net/images/bfa0c4aabf80adf4cd9a390df6aa7184.jpg?fit=crop&h=300&w=300,
160,"Aceite, vinagre y sal",Reducción bálsamica de vinagre Pedro Ximénez Hacendado,Botella 300 g,2.25,,https://prod-mercadona.imgix.net/images/8ce7a93a2c6bf9fbffcb10f388eeb0a8.jpg?fit=crop&h=300&w=300,
161,"Aceite, vinagre y sal",Vinagre balsámico de Módena Hacendado,Botella 500 ml,2.35,,https://prod-mercadona.imgix.net/images/f65c196d0aae6388f9e6852c381f8da4.jpg?fit=crop&h=300&w=300,
162,"Aceite, vinagre y sal",Sal fina Hacendado,Paquete 1 kg,0.4,,https://prod-mercadona.imgix.net/images/5097b3d7450edab7c2d9586299f5f3b9.jpg?fit=crop&h=300&w=300,
163,"Aceite, vinagre y sal",Sal fina de mesa Hacendado,Bote 300 g,0.75,,https://prod-mercadona.imgix.net/images/14d233ae4aee44619f27e63caaed1f2e.jpg?fit=crop&h=300&w=300,
164,"Aceite, vinagre y sal",Sal yodada fina Hacendado,Paquete 1 kg,0.45,,https://prod-mercadona.imgix.net/images/409a53c0327dff2c4b91e6b4c58efa42.jpg?fit=crop&h=300&w=300,
165,"Aceite, vinagre y sal",Sal gruesa Hacendado,Paquete 1 kg,0.4,,https://prod-mercadona.imgix.net/images/8b9798cc6f23201e8191711f58368727.jpg?fit=crop&h=300&w=300,
166,"Aceite, vinagre y sal",Bicarbonato de sódio Hacendado,Paquete 1 kg,1.5,,https://prod-mercadona.imgix.net/images/5ae57e0348cf657e21ffa47ad36ea448.jpg?fit=crop&h=300&w=300,
167,"Aceite, vinagre y sal",Bicarbonato de sódio Hacendado,Bote 300 g,1.1,,https://prod-mercadona.imgix.net/images/0cdfaaf94335d5701e8f433bdf49c914.jpg?fit=crop&h=300&w=300,
168,"Aceite, vinagre y sal",Escamas de sal marina natural Polasal,Bote 125 g,2.0,,https://prod-mercadona.imgix.net/images/36bc3658a807997961ec5fda23dd948e.jpg?fit=crop&h=300&w=300,
169,"Aceite, vinagre y sal",Sal gruesa para hornear Hacendado,Paquete 2 kg,1.4,,https://prod-mercadona.imgix.net/images/c46d67d22d1cf40d537ab349322b8da2.jpg?fit=crop&h=300&w=300,
170,"Aceite, vinagre y sal",Sal de ajo Hacendado,Bote 130 g,1.8,,https://prod-mercadona.imgix.net/images/bd81680a3655bf89428f333254f34979.jpg?fit=crop&h=300&w=300,
171,"Aceite, vinagre y sal",Sal de frutas sabor limón Hacendado,Bote 250 g,2.1,,https://prod-mercadona.imgix.net/images/e01b7ced535cf57318ff7c7a1628d3ed.jpg?fit=crop&h=300&w=300,
172,"Aceite, vinagre y sal",Sal 60% menos de sodio Hacendado,Bote 250 g,2.3,,https://prod-mercadona.imgix.net/images/eeb93d74d5e3298a8f93b4b78dffdb7b.jpg?fit=crop&h=300&w=300,
173,"Aceite, vinagre y sal",Preparado para ahumar Hacendado,Bote 750 g,3.3,,https://prod-mercadona.imgix.net/images/6666d298f039f78188651aa1fd47dc03.jpg?fit=crop&h=300&w=300,
174,"Aceite, vinagre y sal",Sal rosa del Himalaya Hacendado,Paquete 1 kg,2.65,,https://prod-mercadona.imgix.net/images/6dbe958696d20fec014fbbf536ea4593.jpg?fit=crop&h=300&w=300,
175,Especias,Orégano Hacendado,Bote 25 g,1.0,,https://prod-mercadona.imgix.net/images/20a564cf97b2b9662bb7727d6008ed69.jpg?fit=crop&h=300&w=300,
176,Especias,Perejil Hacendado,Bote 18 g,0.9,,https://prod-mercadona.imgix.net/images/b2bc740ba01dd6f5b0c62f44a5557dee.jpg?fit=crop&h=300&w=300,
177,Especias,Hoja de laurel Hacendado,Paquete 12 g,0.85,,https://prod-mercadona.imgix.net/images/34e7ea3d2a5df1817f89cecadea1e462.jpg?fit=crop&h=300&w=300,
178,Especias,Hierbas provenzales Hacendado,Bote 25 g,1.2,,https://prod-mercadona.imgix.net/images/75ea233839587117b294f2d15027f57a.jpg?fit=crop&h=300&w=300,
179,Especias,Albahaca Hacendado,Bote 20 g,1.25,,https://prod-mercadona.imgix.net/images/666740b544111126529a014431ba81f4.jpg?fit=crop&h=300&w=300,
180,Especias,Romero Hacendado,Bote 40 g,1.35,,https://prod-mercadona.imgix.net/images/d5b59c36668ad99469b2c16a3d90fad7.jpg?fit=crop&h=300&w=300,
181,Especias,Tomillo Hacendado,Bote 24 g,1.05,,https://prod-mercadona.imgix.net/images/23cda8ba2719d64662af5acde3485411.jpg?fit=crop&h=300&w=300,
182,Especias,Eneldo Hacendado,Bote 18 g,1.85,,https://prod-mercadona.imgix.net/images/aa7bf59873bb1c4e11267001b37e8632.jpg?fit=crop&h=300&w=300,
183,Especias,Cilantro Hacendado,Bote 12 g,1.85,,https://prod-mercadona.imgix.net/images/27379a6a13ab30cfb594a4b326f1f66c.jpg?fit=crop&h=300&w=300,
184,Especias,Ajo y Perejil Hacendado,Bote 74 g,1.35,,https://prod-mercadona.imgix.net/images/eb87b609baabad143d6cf74cebfc589e.jpg?fit=crop&h=300&w=300,
185,Especias,Colorante alimentario Hacendado,Bote 85 g,0.95,,https://prod-mercadona.imgix.net/images/279afe277bed6a3c1af998dbda9b66e7.jpg?fit=crop&h=300&w=300,
186,Especias,Pimentón dulce Hacendado,Bote 56 g,1.0,,https://prod-mercadona.imgix.net/images/d01141fdec8c11a291e21f084d94f43c.jpg?fit=crop&h=300&w=300,
187,Especias,Pimentón dulce de la Vera Hacendado,Bote 75 g,1.85,,https://prod-mercadona.imgix.net/images/fc6f52e3aa7435cc0e851a43697e8b06.jpg?fit=crop&h=300&w=300,
188,Especias,Azafrán molido Hacendado,"Paquete 4 sobres (0,4 g)",1.8,,https://prod-mercadona.imgix.net/images/9b1e3bf3f850bb972810225a35e2d27e.jpg?fit=crop&h=300&w=300,
189,Especias,Azafrán hebra Hacendado,"Paquete 0,4 g",1.85,,https://prod-mercadona.imgix.net/images/3434b4736a34f67f0e66575d8e2a2983.jpg?fit=crop&h=300&w=300,
190,Especias,Pimentón picante Hacendado,Bote 60 g,1.35,,https://prod-mercadona.imgix.net/images/2f865dc2dc829da4a0e2962fb922cd9c.jpg?fit=crop&h=300&w=300,
191,Especias,Pimentón dulce Hacendado,Bote 75 g,1.3,,https://prod-mercadona.imgix.net/images/fa8610da91855ce1394dcac73c68220e.jpg?fit=crop&h=300&w=300,
192,Especias,Pimienta negra molida Hacendado,Bote 70 g,1.3,,https://prod-mercadona.imgix.net/images/905e76fd8f59b3931ae5e2c586c4a9f5.jpg?fit=crop&h=300&w=300,
193,Especias,Molinillo pimienta negra Hacendado,Bote 65 g,1.85,,https://prod-mercadona.imgix.net/images/ff80991c845784c85981a779586661c9.jpg?fit=crop&h=300&w=300,
194,Especias,Pimienta negra en grano Hacendado,Bote 70 g,1.7,,https://prod-mercadona.imgix.net/images/ade2f829444a465f07de05c97b526258.jpg?fit=crop&h=300&w=300,
195,Especias,Molinillo mix pimientas Hacendado,Bote 50 g,1.95,,https://prod-mercadona.imgix.net/images/16d512e03ea3f4513a43a085403cba3f.jpg?fit=crop&h=300&w=300,
196,Especias,Pimienta blanca molida Hacendado,Bote 70 g,2.3,,https://prod-mercadona.imgix.net/images/a8cedadb6026482169a838838a6943d3.jpg?fit=crop&h=300&w=300,
197,Especias,Ajo granulado Hacendado,Bote 115 g,1.2,,https://prod-mercadona.imgix.net/images/10f7ce7fe35de8f5b595db38a95a9cc5.jpg?fit=crop&h=300&w=300,
198,Especias,Cebolla frita crujiente Hacendado,Bote 150 g,1.15,,https://prod-mercadona.imgix.net/images/181ada199674ece135e225c9a06936c2.jpg?fit=crop&h=300&w=300,
199,Especias,Canela molida Hacendado,Bote 52 g,1.0,,https://prod-mercadona.imgix.net/images/22948761cf10a9f149a06ec505fb8dcd.jpg?fit=crop&h=300&w=300,
200,Especias,Canela en rama Hacendado,Bote 19 g,1.5,,https://prod-mercadona.imgix.net/images/79a95af1248f3f9e5f0a5fab40e06adf.jpg?fit=crop&h=300&w=300,
201,Especias,Comino molido Hacendado,Bote 58 g,1.2,,https://prod-mercadona.imgix.net/images/003c9821946990d15215928c180ec0b7.jpg?fit=crop&h=300&w=300,
202,Especias,Comino en grano Hacendado,Bote 56 g,1.95,,https://prod-mercadona.imgix.net/images/945a39457b8b947b612650a22e7a2c71.jpg?fit=crop&h=300&w=300,
203,Especias,Curry Hacendado,Bote 57 g,1.3,,https://prod-mercadona.imgix.net/images/41e788d61332bbabe67bcb18c9b74d9e.jpg?fit=crop&h=300&w=300,
204,Especias,Nuez moscada molida Hacendado,Bote 58 g,1.65,,https://prod-mercadona.imgix.net/images/26a3c69f637bdb1722940dbaa79f6cf9.jpg?fit=crop&h=300&w=300,
205,Especias,Cebolla en polvo Hacendado,Bote 60 g,0.94,,https://prod-mercadona.imgix.net/images/4e60df323518b37ef8fcc6be6103526e.jpg?fit=crop&h=300&w=300,
206,Especias,Cayena guindillas Hacendado,Bote 27 g,1.36,,https://prod-mercadona.imgix.net/images/ca1ef5080300ea3323d59f0911f471db.jpg?fit=crop&h=300&w=300,
207,Especias,Cayena molida Hacendado,Bote 55 g,1.65,,https://prod-mercadona.imgix.net/images/e0224e197ff6535f418d187efc499d56.jpg?fit=crop&h=300&w=300,
208,Especias,Cúrcuma Hacendado,Bote 60 g,1.3,,https://prod-mercadona.imgix.net/images/bbb23780061cfd84ea7c8b8890715380.jpg?fit=crop&h=300&w=300,
209,Especias,Jengibre molido Hacendado,Bote 49 g,1.65,,https://prod-mercadona.imgix.net/images/660b9d830317ff63daa0a5a5cfe4cdb2.jpg?fit=crop&h=300&w=300,
210,Especias,Sal de ajo Hacendado,Bote 130 g,1.8,,https://prod-mercadona.imgix.net/images/bd81680a3655bf89428f333254f34979.jpg?fit=crop&h=300&w=300,
211,Especias,Ñoras Hacendado,Paquete 25 g,1.56,,https://prod-mercadona.imgix.net/images/4b8bb2de7c473819516a8213b9594653.jpg?fit=crop&h=300&w=300,
212,Especias,Clavo en grano Hacendado,Bote 42 g,1.75,,https://prod-mercadona.imgix.net/images/4454375471a75b1e36fe451869e79460.jpg?fit=crop&h=300&w=300,
213,Especias,Piñones Hacendado,Bote 70 g,3.02,,https://prod-mercadona.imgix.net/images/e7f664f83a425361c897c64b63c147d2.jpg?fit=crop&h=300&w=300,
214,Especias,Sazonador para fajitas Hacendado sabor tex-mex,Sobre 17 g,0.85,,https://prod-mercadona.imgix.net/images/b3949dc2bcd4c09097246046318e577b.jpg?fit=crop&h=300&w=300,
215,Especias,Sazonador ajo y limón Hacendado para carne y pescado,Sobre 30 g,1.05,,https://prod-mercadona.imgix.net/images/26b013a64d9b59231a8c4b8528ecf274.jpg?fit=crop&h=300&w=300,
216,Especias,Sazonador hierbas provenzales Hacendado para pollo y costillas,Sobre 24 g,1.0,,https://prod-mercadona.imgix.net/images/5f70b8323c4c746222517fe9b1da3b9c.jpg?fit=crop&h=300&w=300,
217,Especias,Sazonador barbacoa Hacendado para pollo y costillas,Sobre 57 g,1.3,,https://prod-mercadona.imgix.net/images/e8d632c554c1be1a560387bf2f53a2ad.jpg?fit=crop&h=300&w=300,
218,Especias,Sazonador para paella con azafrán Hacendado,Caja 5 sobres (20 g),1.5,,https://prod-mercadona.imgix.net/images/ee39fe8069bfe773fea6cc75249cdeb5.jpg?fit=crop&h=300&w=300,
219,Especias,Sazonador para burritos Hacendado,Sobre 40 g,1.3,,https://prod-mercadona.imgix.net/images/cae24bea6184cb80c26eb05245c7a627.jpg?fit=crop&h=300&w=300,
220,Especias,Sazonador pollo y carne Hacendado,Bote 76 g,1.4,,https://prod-mercadona.imgix.net/images/4322cb1037c17add880018f4ae8e874f.jpg?fit=crop&h=300&w=300,
221,Especias,Sazonador pasta Hacendado,Bote 45 g,1.6,,https://prod-mercadona.imgix.net/images/45eeee3ab3e380f3e0892e61e724bec8.jpg?fit=crop&h=300&w=300,
222,Especias,Mezcla de especias para gazpacho manchego Hacendado,Caja 5 sobres (10 g),2.5,,https://prod-mercadona.imgix.net/images/5d236a43839a49f8ff9d38e500d39a16.jpg?fit=crop&h=300&w=300,
223,"Mayonesa, ketchup y mostaza",Mayonesa Hacendado,Tarro 500 ml,1.2,,https://prod-mercadona.imgix.net/images/efdabe161b2e6fbbb2a49cf71e6e6ac2.jpg?fit=crop&h=300&w=300,
224,"Mayonesa, ketchup y mostaza",Mayonesa Hacendado,Tarro 240 ml,1.0,,https://prod-mercadona.imgix.net/images/aaf438d3dd7bf0a462ec151f550d6e3a.jpg?fit=crop&h=300&w=300,
225,"Mayonesa, ketchup y mostaza",Mayonesa Hacendado,Bote 490 ml,1.4,,https://prod-mercadona.imgix.net/images/09c3eab324fecf94913f2f4240184091.jpg?fit=crop&h=300&w=300,
226,"Mayonesa, ketchup y mostaza",Mayonesa en sobres individuales Hacendado,12 sobres x 20 ml,1.3,,https://prod-mercadona.imgix.net/images/00416f5f307046e4334ea872cb7bb91a.jpg?fit=crop&h=300&w=300,
227,"Mayonesa, ketchup y mostaza",Mayonesa Hellmann's,Tarro 450 ml,2.65,"2,65 €",https://prod-mercadona.imgix.net/images/6801411926150d9010258d7968f03bd5.jpg?fit=crop&h=300&w=300,
228,"Mayonesa, ketchup y mostaza",Salsa Original Ligeresa,Tarro 425 ml,2.35,,https://prod-mercadona.imgix.net/images/97b123513a759039bd5c38a4e8ae2dad.jpg?fit=crop&h=300&w=300,
229,"Mayonesa, ketchup y mostaza",Salsa Original Ligeresa,Bote 430 ml,2.65,,https://prod-mercadona.imgix.net/images/a45ff52260764c6ce4a7679e841a8060.jpg?fit=crop&h=300&w=300,
230,"Mayonesa, ketchup y mostaza",Mayonesa Musa,Tarro 540 ml,2.45,,https://prod-mercadona.imgix.net/images/7ef335f39cac2118e3492303ed46dc07.jpg?fit=crop&h=300&w=300,
231,"Mayonesa, ketchup y mostaza",Salsa Light Hacendado,Tarro 500 ml,1.2,,https://prod-mercadona.imgix.net/images/79b30b271cce6b26843d738d7e94ae1c.jpg?fit=crop&h=300&w=300,
232,"Mayonesa, ketchup y mostaza",Salsa Light Hacendado,Bote 490 ml,1.4,,https://prod-mercadona.imgix.net/images/c052be07c79938873d96d93f5100f062.jpg?fit=crop&h=300&w=300,
233,"Mayonesa, ketchup y mostaza",Ketchup Hacendado,Bote 600 g,1.15,,https://prod-mercadona.imgix.net/images/560d3c1a007e5ab9c97cc0bb2b23b206.jpg?fit=crop&h=300&w=300,
234,"Mayonesa, ketchup y mostaza",Ketchup en sobres individuales Hacendado,Paquete 12 sobres (240 g),1.4,,https://prod-mercadona.imgix.net/images/fdd6165134ec5a050d930e02a92191eb.jpg?fit=crop&h=300&w=300,
235,"Mayonesa, ketchup y mostaza",Ketchup Heinz,Bote 650 g,3.5,,https://prod-mercadona.imgix.net/images/66e79f63919f3a0ce44d5e23d019a43d.jpg?fit=crop&h=300&w=300,
236,"Mayonesa, ketchup y mostaza",Salsa de tomate Zero sin azúcares añadidos Hacendado,Bote 600 g,1.6,,https://prod-mercadona.imgix.net/images/4ecccbaf38713c3f2966540720c5eec8.jpg?fit=crop&h=300&w=300,
237,"Mayonesa, ketchup y mostaza",Mostaza a la antigua Hacendado,Tarro 200 g,1.7,,https://prod-mercadona.imgix.net/images/95ed3fdf9ae438e1ee0b5c95ac157589.jpg?fit=crop&h=300&w=300,
238,"Mayonesa, ketchup y mostaza",Mostaza de Dijon Hacendado,Tarro 200 g,1.25,,https://prod-mercadona.imgix.net/images/732a547ddb13e1ac5d7242a79807c611.jpg?fit=crop&h=300&w=300,
239,"Mayonesa, ketchup y mostaza",Mostaza clásica Hacendado,Bote 388 g,1.35,,https://prod-mercadona.imgix.net/images/8a0749aa163298f9b2b036de495a1b05.jpg?fit=crop&h=300&w=300,
240,"Mayonesa, ketchup y mostaza",Allioli Chovi,Tarrina 180 ml,1.45,,https://prod-mercadona.imgix.net/images/8dd36370d7a4694f15c53ae896c21960.jpg?fit=crop&h=300&w=300,
241,"Mayonesa, ketchup y mostaza",Allioli Hacendado,Tarrina 200 ml,1.1,,https://prod-mercadona.imgix.net/images/eadfc47766c0af744576aaa74de605b5.jpg?fit=crop&h=300&w=300,
242,"Mayonesa, ketchup y mostaza",Allioli en sobres individuales Hacendado,Paquete 8 sobres (160 ml),1.5,,https://prod-mercadona.imgix.net/images/f4e1f5be94af55e4484fbc034a930391.jpg?fit=crop&h=300&w=300,
243,Otras salsas,Tomate frito Hacendado,3 bricks x 400 g,1.35,,https://prod-mercadona.imgix.net/images/e589c8259daf4b9335098fb9ade7ee09.jpg?fit=crop&h=300&w=300,
244,Otras salsas,Tomate frito Hacendado,3 mini bricks x 210 g,0.95,,https://prod-mercadona.imgix.net/images/bef3c040943e4b6dd59b15f565ec4f08.jpg?fit=crop&h=300&w=300,
245,Otras salsas,Tomate frito Hacendado,Tarro 560 g,0.9,,https://prod-mercadona.imgix.net/images/aa5235f082055661c97dc0bcf5ade914.jpg?fit=crop&h=300&w=300,
246,Otras salsas,Tomate frito receta artesana Hacendado,Tarro 560 g,2.1,,https://prod-mercadona.imgix.net/images/959baf90e8b8eee09398534f7c549992.jpg?fit=crop&h=300&w=300,
